batch,loss,size
3906,0.10346338,8
3907,0.09797002,8
3908,0.10925567,8
3909,0.13603191,8
3910,0.11942643,8
3911,0.07286572,8
3912,0.0848413,8
3913,0.07489764,8
3914,0.0739495,8
3915,0.087351345,8
3916,0.079997845,8
3917,0.08985032,8
3918,0.085430644,8
3919,0.07498798,8
3920,0.06880988,8
3921,0.084398896,8
3922,0.09261814,8
3923,0.11983828,8
3924,0.075566515,8
3925,0.076123595,8
3926,0.09839836,8
3927,0.08384399,8
3928,0.05991138,8
3929,0.1260024,8
3930,0.07360934,8
3931,0.121361196,8
3932,0.115638316,8
3933,0.09754323,8
3934,0.08835101,8
3935,0.0873763,8
3936,0.107846625,8
3937,0.10572218,8
3938,0.118448146,8
3939,0.1054239,8
3940,0.10742493,8
3941,0.115767054,8
3942,0.081110924,8
3943,0.08385726,8
3944,0.1274031,8
3945,0.1398134,8
3946,0.09438206,8
3947,0.11140899,8
3948,0.1049025,8
3949,0.0964649,8
3950,0.07375992,8
3951,0.07889934,8
3952,0.10981655,8
3953,0.100421935,8
3954,0.09127018,8
3955,0.087690674,8
3956,0.15436077,8
3957,0.087929145,8
3958,0.07235491,8
3959,0.12632003,8
3960,0.13040362,8
3961,0.08254512,8
3962,0.093614474,8
3963,0.10053337,8
3964,0.08781136,8
3965,0.10812127,8
3966,0.12342264,8
3967,0.09310833,8
3968,0.08287878,8
3969,0.09783249,8
3970,0.09316672,8
3971,0.081300065,8
3972,0.15140818,8
3973,0.06505418,8
3974,0.10720748,8
3975,0.111203186,8
3976,0.092392735,8
3977,0.08534181,8
3978,0.10140273,8
3979,0.15604353,8
3980,0.072095655,8
3981,0.11563406,8
3982,0.07964056,8
3983,0.109391585,8
3984,0.10903182,8
3985,0.061366856,8
3986,0.09373183,8
3987,0.14000583,8
3988,0.11822855,8
3989,0.082306154,8
3990,0.07738336,8
3991,0.08647045,8
3992,0.08033804,8
3993,0.0899059,8
3994,0.121982485,8
3995,0.09703053,8
3996,0.10117967,8
3997,0.12111662,8
3998,0.08675515,8
3999,0.08887899,8
4000,0.083082184,8
4001,0.098452814,8
4002,0.112499125,8
4003,0.09836731,8
4004,0.0782422,8
4005,0.08892409,8
4006,0.07821859,8
4007,0.10293094,8
4008,0.07260984,8
4009,0.067749016,8
4010,0.090765044,8
4011,0.08788037,8
4012,0.06913541,8
4013,0.071106054,8
4014,0.08873245,8
4015,0.07379814,8
4016,0.084926546,8
4017,0.10253777,8
4018,0.101344064,8
4019,0.0863816,8
4020,0.115349345,8
4021,0.056006957,8
4022,0.11698425,8
4023,0.08624233,8
4024,0.14346553,8
4025,0.09543206,8
4026,0.10247408,8
4027,0.095453136,8
4028,0.07500916,8
4029,0.08902165,8
4030,0.08274841,8
4031,0.13074626,8
4032,0.113963336,8
4033,0.10756044,8
4034,0.1091147,8
4035,0.10491369,8
4036,0.08812967,8
4037,0.105269596,8
4038,0.07672513,8
4039,0.10690836,8
4040,0.099734575,8
4041,0.0685571,8
4042,0.13037883,8
4043,0.105664164,8
4044,0.07070824,8
4045,0.13633789,8
4046,0.08204991,8
4047,0.10981463,8
4048,0.108332776,8
4049,0.07308086,8
4050,0.1298412,8
4051,0.0826453,8
4052,0.1090627,8
4053,0.077356264,8
4054,0.08411356,8
4055,0.080094144,8
4056,0.15346809,8
4057,0.06578481,8
4058,0.06180979,8
4059,0.11094143,8
4060,0.088455886,8
4061,0.11256658,8
4062,0.084506385,8
4063,0.12692602,8
4064,0.096447244,8
4065,0.08718388,8
4066,0.063388474,8
4067,0.09772547,8
4068,0.13013348,8
4069,0.121981,8
4070,0.13288431,8
4071,0.12047695,8
4072,0.08858323,8
4073,0.07555084,8
